onset	duration	sample	value
0.875	n/a	448	65280
292.7871094	n/a	149907	65286
310.2851562	n/a	158866	65281
315.0917969	n/a	161327	65282
320.0917969	n/a	163887	65283
325.0917969	n/a	166447	65284
356.4277344	n/a	182491	65281
360.9316406	n/a	184797	65282
365.9316406	n/a	187357	65283
370.9316406	n/a	189917	65284
463.1484375	n/a	237132	65281
468.046875	n/a	239640	65282
473.046875	n/a	242200	65283
478.046875	n/a	244760	65284
495.953125	n/a	253928	65281
500.7070312	n/a	256362	65282
505.7070312	n/a	258922	65283
510.7070312	n/a	261482	65284
530.5859375	n/a	271660	65281
535.1015625	n/a	273972	65282
540.1015625	n/a	276532	65283
545.1015625	n/a	279092	65284
558.9101562	n/a	286162	65281
563.4003906	n/a	288461	65282
568.4003906	n/a	291021	65283
573.4003906	n/a	293581	65284
587.1386719	n/a	300615	65281
591.4746094	n/a	302835	65282
596.4746094	n/a	305395	65283
601.4746094	n/a	307955	65284
617.5820312	n/a	316202	65281
622.2167969	n/a	318575	65282
627.21875	n/a	321136	65283
632.21875	n/a	323696	65284
648.8105469	n/a	332191	65281
653.5351562	n/a	334610	65282
658.5371094	n/a	337171	65283
663.5371094	n/a	339731	65284
677.921875	n/a	347096	65281
682.7226562	n/a	349554	65282
687.7246094	n/a	352115	65283
692.7226562	n/a	354674	65284
708.5800781	n/a	362793	65281
712.8320312	n/a	364970	65282
717.8339844	n/a	367531	65283
722.8339844	n/a	370091	65284
734.7050781	n/a	376169	65281
739.1464844	n/a	378443	65282
744.1464844	n/a	381003	65283
749.1464844	n/a	383563	65284
759.8769531	n/a	389057	65281
763.9082031	n/a	391121	65282
768.9101562	n/a	393682	65283
773.9101562	n/a	396242	65284
785.3007812	n/a	402074	65281
789.5957031	n/a	404273	65282
794.5957031	n/a	406833	65283
799.5957031	n/a	409393	65284
810.5644531	n/a	415009	65281
814.7070312	n/a	417130	65282
819.7070312	n/a	419690	65283
824.7070312	n/a	422250	65284
838.0644531	n/a	429089	65281
842.1640625	n/a	431188	65282
847.1640625	n/a	433748	65283
852.1640625	n/a	436308	65284
863.453125	n/a	442088	65281
