onset	duration	sample	value
0.328125	n/a	168	65280
157.9238281	n/a	80857	65285
457.9179688	n/a	234454	65286
475.3886719	n/a	243399	65281
479.9648438	n/a	245742	65282
484.9667969	n/a	248303	65283
489.9667969	n/a	250863	65284
504.4414062	n/a	258274	65281
508.7011719	n/a	260455	65282
513.703125	n/a	263016	65283
518.703125	n/a	265576	65284
536.8945312	n/a	274890	65281
541.3046875	n/a	277148	65282
546.3066406	n/a	279709	65283
551.3066406	n/a	282269	65284
561.859375	n/a	287672	65281
565.8378906	n/a	289709	65282
570.8398438	n/a	292270	65283
575.8398438	n/a	294830	65284
585.96875	n/a	300016	65281
590.6875	n/a	302432	65282
595.6875	n/a	304992	65283
600.6875	n/a	307552	65284
611.1230469	n/a	312895	65281
615.8867188	n/a	315334	65282
620.8886719	n/a	317895	65283
625.8886719	n/a	320455	65284
635.6914062	n/a	325474	65281
639.609375	n/a	327480	65282
644.609375	n/a	330040	65283
649.609375	n/a	332600	65284
658.5976562	n/a	337202	65281
663.1992188	n/a	339558	65282
668.1992188	n/a	342118	65283
673.1992188	n/a	344678	65284
682.9667969	n/a	349679	65281
687.7207031	n/a	352113	65282
692.7207031	n/a	354673	65283
697.7207031	n/a	357233	65284
706.1738281	n/a	361561	65281
710.9492188	n/a	364006	65282
715.9492188	n/a	366566	65283
720.9492188	n/a	369126	65284
728.7148438	n/a	373102	65281
732.8710938	n/a	375230	65282
737.8730469	n/a	377791	65283
742.8710938	n/a	380350	65284
751.2226562	n/a	384626	65281
755.5097656	n/a	386821	65282
760.5097656	n/a	389381	65283
765.5097656	n/a	391941	65284
774.9296875	n/a	396764	65281
779.7597656	n/a	399237	65282
784.7597656	n/a	401797	65283
789.7597656	n/a	404357	65284
797.0605469	n/a	408095	65281
801.1132812	n/a	410170	65282
806.1132812	n/a	412730	65283
811.1132812	n/a	415290	65284
818.0683594	n/a	418851	65281
822.9042969	n/a	421327	65282
827.9042969	n/a	423887	65283
832.9042969	n/a	426447	65284
841.5214844	n/a	430859	65281
846.1328125	n/a	433220	65282
851.1328125	n/a	435780	65283
856.1328125	n/a	438340	65284
863.3378906	n/a	442029	65281
867.4023438	n/a	444110	65282
872.4042969	n/a	446671	65283
877.4042969	n/a	449231	65284
883.7539062	n/a	452482	65281
887.7089844	n/a	454507	65282
892.7089844	n/a	457067	65283
897.7089844	n/a	459627	65284
904.7949219	n/a	463255	65281
909.4921875	n/a	465660	65282
914.4941406	n/a	468221	65283
919.4941406	n/a	470781	65284
927.9160156	n/a	475093	65281
932.4375	n/a	477408	65282
937.4375	n/a	479968	65283
942.4375	n/a	482528	65284
948.8027344	n/a	485787	65281
953.0683594	n/a	487971	65282
958.0683594	n/a	490531	65283
963.0683594	n/a	493091	65284
970.4042969	n/a	496847	65281
974.8164062	n/a	499106	65282
979.8183594	n/a	501667	65283
984.8183594	n/a	504227	65284
992.2910156	n/a	508053	65281
996.7890625	n/a	510356	65282
1001.791016	n/a	512917	65283
1006.791016	n/a	515477	65284
1016.195312	n/a	520292	65281
1020.164062	n/a	522324	65282
1025.164062	n/a	524884	65283
1030.164062	n/a	527444	65284
1037.238281	n/a	531066	65281
1041.84375	n/a	533424	65282
1046.845703	n/a	535985	65283
1051.845703	n/a	538545	65284
1061.050781	n/a	543258	65281
1065.683594	n/a	545630	65282
1070.685547	n/a	548191	65283
1075.685547	n/a	550751	65284
1085.453125	n/a	555752	65281
1089.496094	n/a	557822	65282
1094.496094	n/a	560382	65283
1099.496094	n/a	562942	65284
1109.576172	n/a	568103	65281
1114.273438	n/a	570508	65282
1119.273438	n/a	573068	65283
1124.275391	n/a	575629	65284
1132.402344	n/a	579790	65281
1136.597656	n/a	581938	65282
1141.599609	n/a	584499	65283
1146.599609	n/a	587059	65284
1157.082031	n/a	592426	65281
1161.140625	n/a	594504	65282
1166.140625	n/a	597064	65283
1171.140625	n/a	599624	65284
1179.466797	n/a	603887	65281
1183.404297	n/a	605903	65282
1188.404297	n/a	608463	65283
1193.404297	n/a	611023	65284
1201.591797	n/a	615215	65281
1205.806641	n/a	617373	65282
1210.806641	n/a	619933	65283
1215.806641	n/a	622493	65284
1228.091797	n/a	628783	65281
1232.320312	n/a	630948	65282
1237.320312	n/a	633508	65283
1242.320312	n/a	636068	65284
1250.798828	n/a	640409	65281
1254.888672	n/a	642503	65282
1259.888672	n/a	645063	65283
1264.888672	n/a	647623	65284
1272.371094	n/a	651454	65281
1276.638672	n/a	653639	65282
1281.638672	n/a	656199	65283
1286.638672	n/a	658759	65284
1296.328125	n/a	663720	65281
1300.664062	n/a	665940	65282
1305.666016	n/a	668501	65283
1310.666016	n/a	671061	65284
1317.933594	n/a	674782	65281
1322.796875	n/a	677272	65282
1327.798828	n/a	679833	65283
1332.798828	n/a	682393	65284
1339.785156	n/a	685970	65281
1344.060547	n/a	688159	65282
1349.060547	n/a	690719	65283
1354.060547	n/a	693279	65284
1359.986328	n/a	696313	65281
1364.373047	n/a	698559	65282
1369.373047	n/a	701119	65283
1374.373047	n/a	703679	65284
1383.763672	n/a	708487	65281
1387.802734	n/a	710555	65282
1392.802734	n/a	713115	65283
1397.802734	n/a	715675	65284
1405.632812	n/a	719684	65281
1410.21875	n/a	722032	65282
1415.220703	n/a	724593	65283
1420.220703	n/a	727153	65284
1426.472656	n/a	730354	65281
1430.523438	n/a	732428	65282
1435.525391	n/a	734989	65283
1440.525391	n/a	737549	65284
1449.134766	n/a	741957	65281
1453.230469	n/a	744054	65282
1458.232422	n/a	746615	65283
1463.232422	n/a	749175	65284
1469.791016	n/a	752533	65281
1474.216797	n/a	754799	65282
1479.21875	n/a	757360	65283
1484.21875	n/a	759920	65284
1492.996094	n/a	764414	65281
1497.695312	n/a	766820	65282
1502.697266	n/a	769381	65283
1507.697266	n/a	771941	65284
1516.240234	n/a	776315	65281
1520.529297	n/a	778511	65282
1525.529297	n/a	781071	65283
1530.529297	n/a	783631	65284
1539.410156	n/a	788178	65281
1543.910156	n/a	790482	65282
1548.912109	n/a	793043	65283
1553.912109	n/a	795603	65284
1561.330078	n/a	799401	65281
1565.429688	n/a	801500	65282
1570.431641	n/a	804061	65283
1575.431641	n/a	806621	65284
1585.671875	n/a	811864	65281
1590.283203	n/a	814225	65282
1595.285156	n/a	816786	65283
1600.285156	n/a	819346	65284
1608.326172	n/a	823463	65281
1612.714844	n/a	825710	65282
1617.716797	n/a	828271	65283
1622.714844	n/a	830830	65284
1632.796875	n/a	835992	65281
1637.671875	n/a	838488	65282
1642.673828	n/a	841049	65283
1647.673828	n/a	843609	65284
1658.072266	n/a	848933	65281
1662.359375	n/a	851128	65282
1667.361328	n/a	853689	65283
1672.361328	n/a	856249	65284
1682.925781	n/a	861658	65281
1687.386719	n/a	863942	65282
1692.388672	n/a	866503	65283
1697.388672	n/a	869063	65284
1706.085938	n/a	873516	65281
1710.666016	n/a	875861	65282
1715.666016	n/a	878421	65283
1720.666016	n/a	880981	65284
1728.998047	n/a	885247	65281
1733.498047	n/a	887551	65282
1738.498047	n/a	890111	65283
1743.498047	n/a	892671	65284
1751.783203	n/a	896913	65281
1756.03125	n/a	899088	65282
1761.033203	n/a	901649	65283
1766.033203	n/a	904209	65284
1772.390625	n/a	907464	65281
1776.808594	n/a	909726	65282
1781.810547	n/a	912287	65283
1786.810547	n/a	914847	65284
1793.320312	n/a	918180	65281
1797.425781	n/a	920282	65282
1802.427734	n/a	922843	65283
1807.427734	n/a	925403	65284
1813.099609	n/a	928307	65281
1817.898438	n/a	930764	65282
1822.898438	n/a	933324	65283
1827.898438	n/a	935884	65284
1835.472656	n/a	939762	65281
1839.933594	n/a	942046	65282
1844.933594	n/a	944606	65283
1849.933594	n/a	947166	65284
1855.876953	n/a	950209	65281
1860.578125	n/a	952616	65282
1865.580078	n/a	955177	65283
1870.578125	n/a	957736	65284
1875.646484	n/a	960331	65281
1879.703125	n/a	962408	65282
1884.703125	n/a	964968	65283
1889.703125	n/a	967528	65284
1941.027344	n/a	993806	65281
1945.847656	n/a	996274	65282
1950.847656	n/a	998834	65283
1955.847656	n/a	1001394	65284
1971.103516	n/a	1009205	65281
1975.236328	n/a	1011321	65282
1980.236328	n/a	1013881	65283
1985.236328	n/a	1016441	65284
1999.984375	n/a	1023992	65281
2004.115234	n/a	1026107	65282
2009.117188	n/a	1028668	65283
2014.117188	n/a	1031228	65284
2028.298828	n/a	1038489	65281
2032.429688	n/a	1040604	65282
2037.429688	n/a	1043164	65283
